surface,reading,reading_seion,reading_search,count_hira
柴刈,しばかり,しはかり,かり,4
並製,なみせい,なみせい,せい,4
アルゴリズム,あるごりずむ,あるこりすむ,すむ,6
表音,ひょーおん,ひょーおん,おん,5
螢袋,ほたるぶくろ,ほたるふくろ,くろ,6
旬間,じゅんかん,しゅんかん,かん,5
上辷り,うわすべり,うわすへり,へり,5
下種,げす,けす,けす,2
カリホルニウム,かりほるにゅーむ,かりほるにゅーむ,ーむ,8
段々畑,だんだんばたけ,たんたんはたけ,たけ,7
遠見,とーみ,とーみ,ーみ,3
緩み,ゆるみ,ゆるみ,るみ,3
姉ちゃん,ねーちゃん,ねーちゃん,ゃん,5
不作,ふさく,ふさく,さく,3
前立腺,ぜんりつせん,ぜんりつせん,せん,6
常談,じょーだん,しょーたん,たん,5
従前,じゅーぜん,しゅーぜん,ぜん,5
水腹,みずばら,みすはら,はら,4
尾燈,びとー,ひとー,とー,3
元込め,もとごめ,もとこめ,こめ,4
カルメ焼き,かるめやき,かるめやき,やき,5
好感,こーかん,こーかん,かん,4
元締,もとじめ,もとしめ,しめ,4
写り,うつり,うつり,つり,3
ムクドリ,むくどり,むくとり,とり,4
タラ,たら,たら,たら,2
懐メロ,なつめろ,なつめろ,めろ,4
画箋紙,がせんし,かせんし,んし,4
匪徒,ひと,ひと,ひと,2
旨趣,ししゅ,ししゅ,しゅ,3
節節,ふしぶし,ふしふし,ふし,4
老翁,ろーおー,ろーおー,おー,4
向う脛,むこーずね,むこーすね,すね,5
鏡銅,きょーどー,きょーとー,とー,5
醋酸,さくさん,さくさん,さん,4
耳下腺炎,じかせんえん,しかせんえん,えん,6
面白,おもしろ,おもしろ,しろ,4
視話法,しわほー,しわほー,ほー,4
エホバ,えほば,えほは,ほは,3
ダイヤモンド,だいやもんど,たいやもんと,んと,6
皮質,ひしつ,ひしつ,しつ,3
抜本塞源,ばっぽんそくげん,はっほんそくけん,けん,8
対敵,たいてき,たいてき,てき,4
肱,ひじ,ひし,ひし,2
蓮歩,れんぽ,れんほ,んほ,3
キャニオン,きゃにおん,きゃにおん,おん,5
宝尽し,たからずくし,たからすくし,くし,6
後じん,こーじん,こーしん,しん,4
後じん,ごじん,こしん,しん,3
夏枯れ,なつがれ,なつかれ,かれ,4
行き方,いきかた,いきかた,かた,4
行き方,ゆきかた,ゆきかた,かた,4
端物,はもの,はもの,もの,3
お過ごし,おすごし,おすこし,こし,4
囚虜,しゅーりょ,しゅーりょ,りょ,5
方正,ほーせい,ほーせい,せい,4
藍碧,らんぺき,らんへき,へき,4
そばえ,そばえ,そはえ,はえ,3
体貌,たいぼー,たいほー,ほー,4
約定金利,やくじょーきんり,やくしょーきんり,んり,8
地象,ちしょー,ちしょー,ょー,4
上上,じょーじょー,しょーしょー,ょー,6
梨園,りえん,りえん,えん,3
腑抜け,ふぬけ,ふぬけ,ぬけ,3
どの日,どのひ,とのひ,のひ,3
モットー,もっとー,もっとー,とー,4
キューイング,きゅーいんぐ,きゅーいんく,んく,6
面当て,つらあて,つらあて,あて,4
お幸せ,おしあわせ,おしあわせ,わせ,5
人後,じんご,しんこ,んこ,3
スチール・パン,すちーるぱん,すちーるはん,はん,6
寄附行為,きふこーい,きふこーい,ーい,5
南無妙法蓮華経,なむみょーほーれんげきょー,なむみょーほーれんけきょー,ょー,13
アフォーダンス,あふぉーだんす,あふぉーたんす,んす,7
トラック,とらっく,とらっく,っく,4
くさや,くさや,くさや,さや,3
名文,めいぶん,めいふん,ふん,4
割込み,わりこみ,わりこみ,こみ,4
不帰,ふき,ふき,ふき,2
屋体骨,やたいぼね,やたいほね,ほね,5
悲引,ひいん,ひいん,いん,3
波長,はちょー,はちょー,ょー,4
吋,いんち,いんち,んち,3
雀ゴロ,じゃんごろ,しゃんころ,ころ,5
ナノ,なの,なの,なの,2
サブリーダー,さぶりーだー,さふりーたー,たー,6
シラミ,しらみ,しらみ,らみ,3
脳腫瘍,のーしゅよー,のーしゅよー,よー,6
番卒,ばんそつ,はんそつ,そつ,4
灰掻き,はいかき,はいかき,かき,4
俗儒,ぞくじゅ,そくしゅ,しゅ,4
ビーンボール,びーんぼーる,ひーんほーる,ーる,6
腎,じん,しん,しん,2
敬白,けいはく,けいはく,はく,4
慶長,けいちょー,けいちょー,ょー,5
キネマ,きねま,きねま,ねま,3
帰心,きしん,きしん,しん,3
フォーミュラ,ふぉーみゅら,ふぉーみゅら,ゅら,6
捨て値,すてね,すてね,てね,3
きさく,きさく,きさく,さく,3
糒,ほしい,ほしい,しい,3
位はい,いはい,いはい,はい,3
イブニング,いぶにんぐ,いふにんく,んく,5
極め付き,きわめつき,きわめつき,つき,5
たれ幕,たれまく,たれまく,まく,4
手ごめ,てごめ,てこめ,こめ,3
抜き取り,ぬきとり,ぬきとり,とり,4
先高,さきだか,さきたか,たか,4
スタンス,すたんす,すたんす,んす,4
串かつ,くしかつ,くしかつ,かつ,4
サディズム,さでぃずむ,さてぃすむ,すむ,5
隠元,いんげん,いんけん,けん,4
道祖神,どーそしん,とーそしん,しん,5
道祖神,どーそじん,とーそしん,しん,5
解頤,かいい,かいい,いい,3
霊湯,れいとー,れいとー,とー,4
非,ひ,ひ,ひ,1
洋髪,よーはつ,よーはつ,はつ,4
真実,しんじつ,しんしつ,しつ,4
逆風,ぎゃくふー,きゃくふー,ふー,5
丸損,まるぞん,まるそん,そん,4
ヒザ,ひざ,ひさ,ひさ,2
遠近,えんきん,えんきん,きん,4
遠近,おちこち,おちこち,こち,4
木彫,きぼり,きほり,ほり,3
将帥,しょーすい,しょーすい,すい,5
目まい,めまい,めまい,まい,3
毒腺,どくせん,とくせん,せん,4
モーゲージ,もーげーじ,もーけーし,ーし,5
権力,けんりょく,けんりょく,ょく,5
踊歩,おどりぶ,おとりふ,りふ,4
警笛,けいてき,けいてき,てき,4
主辞,しゅじ,しゅし,ゅし,3
サーモスタット,さーもすたっと,さーもすたっと,っと,7
メシア,めしあ,めしあ,しあ,3
蜘蛛猿,くもざる,くもさる,さる,4
配達員,はいたついん,はいたついん,いん,6
什麼,いんも,いんも,んも,3
千枚通し,せんまいどーし,せんまいとーし,ーし,7
三門,さんもん,さんもん,もん,4
博物,はくぶつ,はくふつ,ふつ,4
仲見世,なかみせ,なかみせ,みせ,4
人寄せ,ひとよせ,ひとよせ,よせ,4
コミュニティー,こみゅにてぃー,こみゅにてぃー,ぃー,7
素馨,そけい,そけい,けい,3
喜び,よろこび,よろこひ,こひ,4
碑銘,ひめい,ひめい,めい,3
蠧毒,とどく,ととく,とく,3
ヴァニラ,ばにら,はにら,にら,3
山颪,やまおろし,やまおろし,ろし,5
気脈,きみゃく,きみゃく,ゃく,4
湯元,ゆもと,ゆもと,もと,3
雑考,ざっこー,さっこー,こー,4
雀焼,すずめやき,すすめやき,やき,5
厭世,えんせい,えんせい,せい,4
祭主,さいしゅ,さいしゅ,しゅ,4
レセプション,れせぷしょん,れせふしょん,ょん,6
雪兎,ゆきうさぎ,ゆきうさき,さき,5
ゆき,ゆき,ゆき,ゆき,2
文字,もじ,もし,もし,2
文字,もんじ,もんし,んし,3
新生児,しんせいじ,しんせいし,いし,5
ライブラリー,らいぶらりー,らいふらりー,りー,6
事典,じてん,してん,てん,3
先例,せんれい,せんれい,れい,4
被選挙人,ひせんきょにん,ひせんきょにん,にん,7
けいこごと,けいこごと,けいここと,こと,5
お襁褓,おむつ,おむつ,むつ,3
潮水,しおみず,しおみす,みす,4
絶倫,ぜつりん,ぜつりん,りん,4
デフォルメ,でふぉるめ,てふぉるめ,るめ,5
トケン,とけん,とけん,けん,3
チムニー,ちむにー,ちむにー,にー,4
クマンバチ,くまんばち,くまんはち,はち,5
世々,せぜ,せぜ,せぜ,2
秘蹟,ひせき,ひせき,せき,3
素顔,すがお,すかお,かお,3
優婉,ゆーえん,ゆーえん,えん,4
悪疫,あくえき,あくえき,えき,4
忍笑い,しのびわらい,しのひわらい,らい,6
追い羽根,おいばね,おいはね,はね,4
気胞,きほー,きほー,ほー,3
傀儡,かいらい,かいらい,らい,4
傀儡,くぐつ,くくつ,くつ,3
秀歌,しゅーか,しゅーか,ーか,4
法問,ほーもん,ほーもん,もん,4
ホオノキ,ほーのき,ほーのき,のき,4
余類,よるい,よるい,るい,3
間食い,あいだぐい,あいたくい,くい,5
卒爾,そつじ,そつし,つし,3
対蹠,たいしょ,たいしょ,しょ,4
南港,なんこー,なんこー,こー,4
続飯,そくい,そくい,くい,3
宣教師,せんきょーし,せんきょーし,ーし,6
聖職,せいしょく,せいしょく,ょく,5
豆しぼり,まめしぼり,まめしほり,ほり,5
機才,きさい,きさい,さい,3
オキナグサ,おきなぐさ,おきなくさ,くさ,5
早替り,はやがわり,はやかわり,わり,5
宿徳,しゅくとく,しゅくとく,とく,5
失政,しっせい,しっせい,せい,4
大勇,たいゆー,たいゆー,ゆー,4
バイオ,ばいお,はいお,いお,3
桜ん坊,さくらんぼー,さくらんほー,ほー,6
冬芽,とーが,とーか,ーか,3
画集,がしゅー,かしゅー,ゅー,4
正妻,せいさい,せいさい,さい,4
極めつけ,きわめつけ,きわめつけ,つけ,5
寝殿造り,しんでんずくり,しんてんすくり,くり,7
アーキテクチャ,あーきてくちゃ,あーきてくちゃ,ちゃ,7
みぞ,みぞ,みそ,みそ,2
彼我,ひが,ひか,ひか,2
追い込み,おいこみ,おいこみ,こみ,4
リス,りす,りす,りす,2
コンス,こんす,こんす,んす,3
頼母子講,たのもしこー,たのもしこー,こー,6
床柱,とこばしら,とこはしら,しら,5
庭樹,ていじゅ,ていしゅ,しゅ,4
ルバーシカ,るばーしか,るはーしか,しか,5
フルファッション,ふるふぁっしょん,ふるふぁっしょん,ょん,8
後尾,こーび,こーひ,ーひ,3
詛,のろい,のろい,ろい,3
兵科,へいか,へいか,いか,3
吸水,きゅーすい,きゅーすい,すい,5
街道,かいどー,かいとー,とー,4
ハイタカ,はいたか,はいたか,たか,4
西風,せいふー,せいふー,ふー,4
西風,にしかぜ,にしかぜ,かぜ,4
無死,むし,むし,むし,2
首狩,くびがり,くひかり,かり,4
天幕,てんまく,てんまく,まく,4
ノンフィクション,のんふぃくしょん,のんふぃくしょん,ょん,8
邦語,ほーご,ほーこ,ーこ,3
電圧,でんあつ,てんあつ,あつ,4
赤味噌,あかみそ,あかみそ,みそ,4
硅酸,けいさん,けいさん,さん,4
見掛け,みかけ,みかけ,かけ,3
恨みごと,うらみごと,うらみこと,こと,5
仕舞,しまい,しまい,まい,3
いため,いため,いため,ため,3
名菓,めいか,めいか,いか,3
そん,そん,そん,そん,2
オークス,おーくす,おーくす,くす,4
新山,しんやま,しんやま,やま,4
常々,つねずね,つねすね,すね,4
通し狂言,とーしきょーげん,とーしきょーけん,けん,8
供揃え,ともぞろえ,ともそろえ,ろえ,5
琴柱,ことじ,ことし,とし,3
儲け,もーけ,もーけ,ーけ,3
観相,かんそー,かんそー,そー,4
憂え,うれえ,うれえ,れえ,3
ランキング,らんきんぐ,らんきんく,んく,5
温突,おんどる,おんとる,とる,4
照星,しょーせい,しょーせい,せい,5
職分,しょくぶん,しょくふん,ふん,5
どてら,どてら,とてら,てら,3
生皮,なまかわ,なまかわ,かわ,4
徒手空拳,としゅくーけん,としゅくーけん,けん,7
鰹,かつお,かつお,つお,3
画用紙,がよーし,かよーし,ーし,4
四書,ししょ,ししょ,しょ,3
狂歌,きょーか,きょーか,ーか,4
ねくたれがみ,ねくたれがみ,ねくたれかみ,かみ,6
熟田,じゅくでん,しゅくてん,てん,5
船用,せんよー,せんよー,よー,4
芋刺し,いもざし,いもさし,さし,4
初恋,はつこい,はつこい,こい,4
無理矢理,むりやり,むりやり,やり,4
乙姫,おとひめ,おとひめ,ひめ,4
エスカロープ,えすかろーぷ,えすかろーふ,ーふ,6
お父さん,おとーさん,おとーさん,さん,5
真相,しんそー,しんそー,そー,4
グロサリー,ぐろさりー,くろさりー,りー,5
内界,ないかい,ないかい,かい,4
バリコン,ばりこん,はりこん,こん,4
スローモー,すろーもー,すろーもー,もー,5
新卒,しんそつ,しんそつ,そつ,4
近距離,きんきょり,きんきょり,ょり,5
模本,もほん,もほん,ほん,3
陶磁,とーじ,とーし,ーし,3
妙齢,みょーれい,みょーれい,れい,5
ロッジ,ろっじ,ろっし,っし,3
白め,しろめ,しろめ,ろめ,3
カセキ,かせき,かせき,せき,3
突端,とったん,とったん,たん,4
突端,とっぱな,とっはな,はな,4
借り上げ,かりあげ,かりあけ,あけ,4
我人,われひと,われひと,ひと,4
通り,とーり,とーり,ーり,3
負けぎらい,まけぎらい,まけきらい,らい,5
たいがい,たいがい,たいかい,かい,4
烏帽子,えぼし,えほし,ほし,3
トロフィー,とろふぃー,とろふぃー,ぃー,5
パリティ,ぱりてぃ,はりてぃ,てぃ,4
損所,そんしょ,そんしょ,しょ,4
しんにょう,しんにょー,しんにょー,ょー,5
脳脊髄膜炎,のーせきずいまくえん,のーせきすいまくえん,えん,10
学究,がっきゅー,かっきゅー,ゅー,5
膏肓,こーこー,こーこー,こー,4
膏肓,こーもー,こーもー,もー,4
尺寸,しゃくすん,しゃくすん,すん,5
均斉,きんせい,きんせい,せい,4
くすり,くすり,くすり,すり,3
帝室,ていしつ,ていしつ,しつ,4
ツーバイフォー,つーばいふぉー,つーはいふぉー,ぉー,7
異状,いじょー,いしょー,ょー,4
小器用,こぎよー,こきよー,よー,4
勝ちいくさ,かちいくさ,かちいくさ,くさ,5
縦縞,たてじま,たてしま,しま,4
醢,ひしお,ひしお,しお,3
立春,りっしゅん,りっしゅん,ゅん,5
尊書,そんしょ,そんしょ,しょ,4
帰り支度,かえりじたく,かえりしたく,たく,6
魚の目,うおのめ,うおのめ,のめ,4
狭筵,さむしろ,さむしろ,しろ,4
御朱印船,ごしゅいんせん,こしゅいんせん,せん,7
下女,げじょ,けしょ,しょ,3
不寝番,ふしんばん,ふしんはん,はん,5
工程,こーてい,こーてい,てい,4
中級,ちゅーきゅー,ちゅーきゅー,ゅー,6
大著,たいちょ,たいちょ,ちょ,4
ヘッドポジショナ,へっどぽじしょな,へっとほししょな,ょな,8
葉ずれ,はずれ,はすれ,すれ,3
狂態,きょーたい,きょーたい,たい,5
枠組み,わくぐみ,わくくみ,くみ,4
府県,ふけん,ふけん,けん,3
両開き,りょーびらき,りょーひらき,らき,6
目分量,めぶんりょー,めふんりょー,ょー,6
肉用種,にくよーしゅ,にくよーしゅ,しゅ,6
折紙付,おりがみつき,おりかみつき,つき,6
えさ,えさ,えさ,えさ,2
花立て,はなたて,はなたて,たて,4
気息奄奄,きそくえんえん,きそくえんえん,えん,7
和算,わさん,わさん,さん,3
大旱,たいかん,たいかん,かん,4
有税,ゆーぜい,ゆーぜい,ぜい,4
文末,ぶんまつ,ふんまつ,まつ,4
燕尾,えんび,えんひ,んひ,3
屍毒,しどく,しとく,とく,3
一徹,いってつ,いってつ,てつ,4
