surface,reading,reading_seion,reading_search,count_hira
古家,ふるや,ふるや,るや,3
岡戸,おかど,おかと,かと,3
オン,おん,おん,おん,2
亀山,かめやま,かめやま,やま,4
舘岩,たていわ,たていわ,いわ,4
砂津,すなつ,すなつ,なつ,3
貞治,さだはる,さたはる,はる,4
貞治,ていじ,ていし,いし,3
貞治,さだじ,さたし,たし,3
範久,のりひさ,のりひさ,ひさ,4
久保木,くぼき,くほき,ほき,3
青池,あおいけ,あおいけ,いけ,4
銀作,ぎんさく,きんさく,さく,4
民雄,たみお,たみお,みお,3
鉄也,てつや,てつや,つや,3
育己,いくみ,いくみ,くみ,3
昌勝,まさかつ,まさかつ,かつ,4
大橋,おーはし,おーはし,はし,4
鉄次郎,てつじろー,てつしろー,ろー,5
夫佐恵,ふさえ,ふさえ,さえ,3
盧廷潤,のじゅんゆん,のしゅんゆん,ゆん,6
朱令,しゅれい,しゅれい,れい,4
浩子,ひろこ,ひろこ,ろこ,3
嘉伸,よしのぶ,よしのふ,のふ,4
新珠,あらたま,あらたま,たま,4
ヘルツォーク,へるつぉーく,へるつぉーく,ーく,6
麻矢,まや,まや,まや,2
柳沢,やなぎさわ,やなきさわ,さわ,5
永松,ながまつ,なかまつ,まつ,4
佐藤,さとー,さとー,とー,3
駒塚,こまずか,こますか,すか,4
完二,かんじ,かんし,んし,3
里昇,りしょー,りしょー,ょー,4
桑江,くわえ,くわえ,わえ,3
バルザック,ばるざっく,はるさっく,っく,5
智嘉子,ちかこ,ちかこ,かこ,3
關谷,せきや,せきや,きや,3
新本,にーもと,にーもと,もと,4
実千,みち,みち,みち,2
島渕,しまぶち,しまふち,ふち,4
三嶋,みしま,みしま,しま,3
裕人,ひろと,ひろと,ろと,3
フリードマン,ふりーどまん,ふりーとまん,まん,6
好孝,よしたか,よしたか,たか,4
伊妻,いずま,いすま,すま,3
王金英,わんちんいん,わんちんいん,いん,6
巌,いわお,いわお,わお,3
みよの,みよの,みよの,よの,3
船穂,ふなお,ふなお,なお,3
船穂,ふなほ,ふなほ,なほ,3
織里奈,おりな,おりな,りな,3
京助,きょーすけ,きょーすけ,すけ,5
奈保美,なおみ,なおみ,おみ,3
瑞枝,みずえ,みすえ,すえ,3
大江以言,おーえのもちとき,おーえのもちとき,とき,8
大村,おーむら,おーむら,むら,4
能都,のと,のと,のと,2
平頼盛,たいらのよりもり,たいらのよりもり,もり,8
谷和原,やわら,やわら,わら,3
谷和原,やわはら,やわはら,はら,4
朝長,ともなが,ともなか,なか,4
恒美,つねみ,つねみ,ねみ,3
尚得,しょーとく,しょーとく,とく,5
忠恕,ただひろ,たたひろ,ひろ,4
デイビス,でいびす,ていひす,ひす,4
英治郎,えいじろー,えいしろー,ろー,5
隆生,たかお,たかお,かお,3
呉田軽穂,くれたかるぽ,くれたかるほ,るほ,6
沙斗子,さとこ,さとこ,とこ,3
トミオ,とみお,とみお,みお,3
床田,とこた,とこた,こた,3
床田,しょーだ,しょーた,ーた,4
喜重郎,きじゅーろー,きしゅーろー,ろー,6
康乃,やすの,やすの,すの,3
居原田,いはらだ,いはらた,らた,4
龍三,りゅーぞー,りゅーそー,そー,5
瀬戸山,せとやま,せとやま,やま,4
雅恵,まさえ,まさえ,さえ,3
祐未,ゆみ,ゆみ,ゆみ,2
実嶺,みれい,みれい,れい,3
成桂,せいけい,せいけい,けい,4
花絵,はなえ,はなえ,なえ,3
増吉,ますきち,ますきち,きち,4
末美,すえみ,すえみ,えみ,3
喜代江,きよえ,きよえ,よえ,3
典俊,のりとし,のりとし,とし,4
貴美恵,きみえ,きみえ,みえ,3
万治,まんじ,まんし,んし,3
小畑,おばた,おはた,はた,3
四津,よつ,よつ,よつ,2
なっちゃん,なっちあん,なっちあん,あん,5
英治,えいじ,えいし,いし,3
任,つとむ,つとむ,とむ,3
芝崎,しばさき,しはさき,さき,4
宮盛,みやもり,みやもり,もり,4
ユミ子,ゆみこ,ゆみこ,みこ,3
脇田,わきた,わきた,きた,3
実三,じつぞー,しつそー,そー,4
江島,えじま,えしま,しま,3
舛谷,ますや,ますや,すや,3
篠宮,しのみや,しのみや,みや,4
利通,としみち,としみち,みち,4
ジルク,じるく,しるく,るく,3
常喜,つねよし,つねよし,よし,4
常喜,つねき,つねき,ねき,3
金玉鎮,きんぎょくちん,きんきょくちん,ちん,7
博嗣,ひろつぐ,ひろつく,つく,4
鳥山,とりやま,とりやま,やま,4
冬美,ふゆみ,ふゆみ,ゆみ,3
匡美,きょーみ,きょーみ,ーみ,4
みやの,みやの,みやの,やの,3
バーンスタイン,ばーんすたいん,はーんすたいん,いん,7
康煕期,こーきき,こーきき,きき,4
司東,しとー,しとー,とー,3
半四郎,はんしろー,はんしろー,ろー,5
スズエ,すずえ,すすえ,すえ,3
胡桃沢,くるみざわ,くるみさわ,さわ,5
喜彦,よしひこ,よしひこ,ひこ,4
貴ノ浪,たかのなみ,たかのなみ,なみ,5
津野,つの,つの,つの,2
サリナス,さりなす,さりなす,なす,4
葉梨,はなし,はなし,なし,3
瞭,あきら,あきら,きら,3
重之,しげゆき,しけゆき,ゆき,4
香野,こーの,こーの,ーの,3
みき子,みきこ,みきこ,きこ,3
加茂川,かもがわ,かもかわ,かわ,4
珠美子,すみこ,すみこ,みこ,3
権八,ごんぱち,こんはち,はち,4
若栗,わかぐり,わかくり,くり,4
高荒,たかあら,たかあら,あら,4
久保沢,くぼさわ,くほさわ,さわ,4
比佐子,ひさこ,ひさこ,さこ,3
高室,たかむろ,たかむろ,むろ,4
黒沼,くろぬま,くろぬま,ぬま,4
知巳,ともみ,ともみ,もみ,3
寺塚,てらずか,てらすか,すか,4
島居,しまい,しまい,まい,3
更紗,さらさ,さらさ,らさ,3
加須,かぞ,かそ,かそ,2
塚越,つかごし,つかこし,こし,4
塚越,つかこし,つかこし,こし,4
佳寿子,かずこ,かすこ,すこ,3
渚左,なぎさ,なきさ,きさ,3
ミカ,みか,みか,みか,2
久市,ひさいち,ひさいち,いち,4
ちえ子,ちえこ,ちえこ,えこ,3
岡田米山人,おかだべいさんじん,おかたへいさんしん,しん,9
吉世,きちよ,きちよ,ちよ,3
福家,ふけ,ふけ,ふけ,2
那賀,なが,なか,なか,2
高崎,たかさき,たかさき,さき,4
昭徳,あきのり,あきのり,のり,4
淀野,よどの,よとの,との,3
猛司,たけし,たけし,けし,3
静雅,しずか,しすか,すか,3
小金井,こがねい,こかねい,ねい,4
曲渕,まがりぶち,まかりふち,ふち,5
金永述,きんえいじゅつ,きんえいしゅつ,ゅつ,7
スヱ子,すえこ,すえこ,えこ,3
孝也,たかや,たかや,かや,3
小座間,おざま,おさま,さま,3
邑智,おーち,おーち,ーち,3
美穗,みほ,みほ,みほ,2
瑞希,みずき,みすき,すき,3
瑞希,みき,みき,みき,2
咄堂,とつどー,とつとー,とー,4
ジェブ,じぇぶ,しぇふ,ぇふ,3
惟任,これとー,これとー,とー,4
百江,ももえ,ももえ,もえ,3
長倉,ながくら,なかくら,くら,4
智代,ともよ,ともよ,もよ,3
歳三,としぞー,としそー,そー,4
ハナエ,はなえ,はなえ,なえ,3
峯,みね,みね,みね,2
滝浪,たきなみ,たきなみ,なみ,4
金世栄,かなせえい,かなせえい,えい,5
玉美,たまみ,たまみ,まみ,3
金之,かねゆき,かねゆき,ゆき,4
守橋,もりはし,もりはし,はし,4
何振盛,かしんせい,かしんせい,せい,5
他喜子,たきこ,たきこ,きこ,3
実紀,みき,みき,みき,2
憲市,けんいち,けんいち,いち,4
長慶,ちょーけい,ちょーけい,けい,5
胡序建,こじょけん,こしょけん,けん,5
ナセル,なせる,なせる,せる,3
由美絵,ゆみえ,ゆみえ,みえ,3
麻也子,まやこ,まやこ,やこ,3
忠昭,ただあき,たたあき,あき,4
宏次,こーじ,こーし,ーし,3
金鍾国,きんしょーこく,きんしょーこく,こく,7
武喜,たけよし,たけよし,よし,4
多喜,たき,たき,たき,2
貞樹,さだき,さたき,たき,3
ヘルフ,へるふ,へるふ,るふ,3
シマ子,しまこ,しまこ,まこ,3
芽衣,めい,めい,めい,2
季之,としゆき,としゆき,ゆき,4
沙里奈,さりな,さりな,りな,3
金義,かねよし,かねよし,よし,4
梢風,しょーふー,しょーふー,ふー,5
早織,さおり,さおり,おり,3
昌克,まさよし,まさよし,よし,4
昌克,まさかつ,まさかつ,かつ,4
浩平,こーへい,こーへい,へい,4
国三郎,くにさぶろー,くにさふろー,ろー,6
美貴,みき,みき,みき,2
腰越,こしごえ,こしこえ,こえ,4
平一郎,へいいちろー,へいいちろー,ろー,6
幽香,ゆーこー,ゆーこー,こー,4
ケエ子,けえこ,けえこ,えこ,3
胡淑芳,こしゅくほー,こしゅくほー,ほー,6
亮作,りょーさく,りょーさく,さく,5
乙部,おとべ,おとへ,とへ,3
規千恵,みちえ,みちえ,ちえ,3
富次郎,とみじろー,とみしろー,ろー,5
藤原良経,ふじわらのよしつね,ふしわらのよしつね,つね,9
岡沢,おかざわ,おかさわ,さわ,4
保宏,やすひろ,やすひろ,ひろ,4
楠瀬,くすのせ,くすのせ,のせ,4
楠瀬,くすせ,くすせ,すせ,3
田野崎,たのさき,たのさき,さき,4
達哉,たつや,たつや,つや,3
チャモロ,ちゃもろ,ちゃもろ,もろ,4
正由,まさよし,まさよし,よし,4
開代子,かよこ,かよこ,よこ,3
錦一,きんいち,きんいち,いち,4
安弘,やすひろ,やすひろ,ひろ,4
那須,なす,なす,なす,2
勝隆,かつたか,かつたか,たか,4
一陽,いちよー,いちよー,よー,4
レン,れん,れん,れん,2
壽夫,としお,としお,しお,3
敏雄,としお,としお,しお,3
四ノ宮,しのみや,しのみや,みや,4
成彦,なるひこ,なるひこ,ひこ,4
靖夫,やすお,やすお,すお,3
佐々木指月,ささきしげつ,ささきしけつ,けつ,6
吟子,ぎんこ,きんこ,んこ,3
美波,みなみ,みなみ,なみ,3
結女,ゆめ,ゆめ,ゆめ,2
蘆花,ろか,ろか,ろか,2
保奈美,ほなみ,ほなみ,なみ,3
篠塚,しのずか,しのすか,すか,4
王宝森,おーほーしん,おーほーしん,しん,6
彩佳,あやか,あやか,やか,3
月尾,つきお,つきお,きお,3
鍾吉,しょーきち,しょーきち,きち,5
好晴,よしはる,よしはる,はる,4
壮三郎,そーざぶろー,そーさふろー,ろー,6
勝博,かつひろ,かつひろ,ひろ,4
浅越,あさごえ,あさこえ,こえ,4
葉月,はずき,はすき,すき,3
小さん,こさん,こさん,さん,3
治之,はるゆき,はるゆき,ゆき,4
鷹木,たかぎ,たかき,かき,3
鴫原,しぎはら,しきはら,はら,4
ボーダーズ,ぼーだーず,ほーたーす,ーす,5
敏子,としこ,としこ,しこ,3
邦一,くにかず,くにかす,かす,4
昌敏,まさとし,まさとし,とし,4
王文元,おーぶんげん,おーふんけん,けん,6
芽依,めい,めい,めい,2
石野,いしの,いしの,しの,3
福治郎,ふくじろー,ふくしろー,ろー,5
勝蔵,かつぞー,かつそー,そー,4
アルナン,あるなん,あるなん,なん,4
政衛,まさえ,まさえ,さえ,3
照三,てるぞー,てるそー,そー,4
マス子,ますこ,ますこ,すこ,3
光政,みつまさ,みつまさ,まさ,4
しづゑ,しずえ,しすえ,すえ,3
三瓶,さんべ,さんへ,んへ,3
三瓶,みかめ,みかめ,かめ,3
月杖,げつじょー,けつしょー,ょー,5
保之介,やすのすけ,やすのすけ,すけ,5
幸来,ゆき,ゆき,ゆき,2
下石田,しもいしだ,しもいした,した,5
大信,たいしん,たいしん,しん,4
小女姫,おとひめ,おとひめ,ひめ,4
正門,まさかど,まさかと,かと,4
たく,たく,たく,たく,2
愛沢,あいざわ,あいさわ,さわ,4
王麗芬,おーれい,おーれい,れい,4
伸和,のぶかず,のふかす,かす,4
選流,せんりゅー,せんりゅー,ゅー,5
春木,はるき,はるき,るき,3
上,うえ,うえ,うえ,2
金波,かねなみ,かねなみ,なみ,4
希実子,きみこ,きみこ,みこ,3
グロムイコ,ぐろむいこ,くろむいこ,いこ,5
知賀子,ちかこ,ちかこ,かこ,3
押川,おしかわ,おしかわ,かわ,4
間野,まの,まの,まの,2
やよ子,やよこ,やよこ,よこ,3
流菜,るな,るな,るな,2
吉造,きちぞー,きちそー,そー,4
俊樹,としき,としき,しき,3
葉田野,はたの,はたの,たの,3
多々納,たたの,たたの,たの,3
実華,みか,みか,みか,2
長津田,ながつた,なかつた,つた,4
長津田,ながつだ,なかつた,つた,4
伊深,いぶか,いふか,ふか,3
山仲,やまなか,やまなか,なか,4
眞田,さなだ,さなた,なた,3
不二崎,ふじさき,ふしさき,さき,4
太田代,おーたしろ,おーたしろ,しろ,5
穴水,あなみず,あなみす,みす,4
朝川,あさかわ,あさかわ,かわ,4
奨,すすむ,すすむ,すむ,3
奨,しょー,しょー,ょー,3
山部赤人,やまべのあかひと,やまへのあかひと,ひと,8
越知,おち,おち,おち,2
蕨,わらび,わらひ,らひ,3
益也子,みやこ,みやこ,やこ,3
昭栄,しょーえい,しょーえい,えい,5
隆久,たかひさ,たかひさ,ひさ,4
かちよ,かちよ,かちよ,ちよ,3
レザノフ,れざのふ,れさのふ,のふ,4
伊吉,いきち,いきち,きち,3
彰英,あきひで,あきひて,ひて,4
ミルホーン,みるほーん,みるほーん,ーん,5
絢美,あやみ,あやみ,やみ,3
堀井,ほりい,ほりい,りい,3
宮之川,みやのかわ,みやのかわ,かわ,5
金亨燮,きんきょーしょー,きんきょーしょー,ょー,8
後村上天皇,ごむらかみてんのー,こむらかみてんのー,のー,9
志寿恵,しずえ,しすえ,すえ,3
鹿沢,かざわ,かさわ,さわ,3
郷子,きょーこ,きょーこ,ーこ,4
湧子,ゆーこ,ゆーこ,ーこ,3
栄枝,さかえ,さかえ,かえ,3
出島,でじま,てしま,しま,3
目加田,めかだ,めかた,かた,3
目加田,めかた,めかた,かた,3
憲保,よりやす,よりやす,やす,4
美山,みやま,みやま,やま,3
水尾,みずお,みすお,すお,3
皓男,てるお,てるお,るお,3
浮津,うきつ,うきつ,きつ,3
渡瀬美遊,わたせみゅー,わたせみゅー,ゅー,6
忠也,ちゅーや,ちゅーや,ーや,4
モモ子,ももこ,ももこ,もこ,3
好久,よしひさ,よしひさ,ひさ,4
児太郎,こたろー,こたろー,ろー,4
立兵,りゅーへい,りゅーへい,へい,5
徳野,とくの,とくの,くの,3
信次郎,のぶじろー,のふしろー,ろー,5
秀正,ひでまさ,ひてまさ,まさ,4
かずみ,かずみ,かすみ,すみ,3
アルベール,あるべーる,あるへーる,ーる,5
田尻,たじり,たしり,しり,3
寿美江,すみえ,すみえ,みえ,3
夏衍,しあーいえん,しあーいえん,えん,6
邦之助,くにのすけ,くにのすけ,すけ,5
長野,ながの,なかの,かの,3
智慧子,ちえこ,ちえこ,えこ,3
庫治,こーじ,こーし,ーし,3
義宣,よしのぶ,よしのふ,のふ,4
義宣,よしのり,よしのり,のり,4
ニクラス,にくらす,にくらす,らす,4
文夏,あやか,あやか,やか,3
是枝,これえだ,これえた,えた,4
頼通,よりみち,よりみち,みち,4
ハツエ,はつえ,はつえ,つえ,3
すみれ,すみれ,すみれ,みれ,3
阿国,おくに,おくに,くに,3
バルガス,ばるがす,はるかす,かす,4
秀尚,ひでなお,ひてなお,なお,4
万亀子,まきこ,まきこ,きこ,3
かまた,かまた,かまた,また,3
サダ子,さだこ,さたこ,たこ,3
昭幸,あきゆき,あきゆき,ゆき,4
一弥,かずや,かすや,すや,3
内幸,うちさいわい,うちさいわい,わい,6
伊敷,いしき,いしき,しき,3
美智江,みちえ,みちえ,ちえ,3
池永,いけなが,いけなか,なか,4
カミラ,かみら,かみら,みら,3
錬太郎,れんたろー,れんたろー,ろー,5
浩一路,こーいちろ,こーいちろ,ちろ,5
千賀雄,ちかお,ちかお,かお,3
清則,きよのり,きよのり,のり,4
三重野,みえの,みえの,えの,3
忠秀,ただひで,たたひて,ひて,4
力道山,りきどーざん,りきとーさん,さん,6
龍五,りゅーご,りゅーこ,ーこ,4
タケカワ,たけかわ,たけかわ,かわ,4
理一,りいち,りいち,いち,3
的場,まとば,まとは,とは,3
ルパンゴ,るぱんご,るはんこ,んこ,4
森川,もりかわ,もりかわ,かわ,4
幸智子,さちこ,さちこ,ちこ,3
