surface,reading,reading_seion,reading_search,count_hira
屈狩志内川,くつかりしないがわ,くつかりしないかわ,かわ,9
平郡東線,へいぐんとーせん,へいくんとーせん,せん,8
常路川,ところがわ,ところかわ,かわ,5
常路川,つねろがわ,つねろかわ,かわ,5
高烏兎山,たかうどさん,たかうとさん,さん,6
知波田,ちばた,ちはた,はた,3
鹿之内山,ししのうちやま,ししのうちやま,やま,7
女郎ケ岬,じょろーがさき,しょろーかさき,さき,7
スエノ,すえの,すえの,えの,3
古池,ふるいけ,ふるいけ,いけ,4
滝戸山,たきどやま,たきとやま,やま,5
黄金岬,おーごんざき,おーこんさき,さき,6
不忘山,ふぼーさん,ふほーさん,さん,5
高津川,たかつがわ,たかつかわ,かわ,5
熱海,あたみ,あたみ,たみ,3
森林公園,しんりんこーえん,しんりんこーえん,えん,8
咸陽島,かんよーとー,かんよーとー,とー,6
北金岡,きたかなおか,きたかなおか,おか,6
鉄道線,てつどーせん,てつとーせん,せん,6
簗川,やながわ,やなかわ,かわ,4
元山,もとやま,もとやま,やま,4
双子島,ふたごじま,ふたこしま,しま,5
双子島,ふたごしま,ふたこしま,しま,5
陣ヶ森,じんがもり,しんかもり,もり,5
次郎鼻,じろーばな,しろーはな,はな,5
朴崎,ほーざき,ほーさき,さき,4
駒崎鼻,こまざきばな,こまさきはな,はな,6
加護坊山,かごぼーやま,かこほーやま,やま,6
銭函峠,ぜにばことーげ,ぜにはことーけ,ーけ,7
白水岳,しろみずだけ,しろみすたけ,たけ,6
武雄温泉,たけおおんせん,たけおおんせん,せん,7
三俣峠,みつまたとーげ,みつまたとーけ,ーけ,7
三本岩,さんぼんいわ,さんほんいわ,いわ,6
有馬線,ありません,ありません,せん,5
芦屋川,あしやがわ,あしやかわ,かわ,5
簗部山,やなべやま,やなへやま,やま,5
一宮,いちのみや,いちのみや,みや,5
カンカン山,かんかんやま,かんかんやま,やま,6
虎ノ門,とらのもん,とらのもん,もん,5
三つ峠,みつとーげ,みつとーけ,ーけ,5
油谷湾,ゆやわん,ゆやわん,わん,4
八丁山,はっちょーやま,はっちょーやま,やま,7
八丁山,はっちょーざん,はっちょーさん,さん,7
材木島,ざいもくじま,さいもくしま,しま,6
常栄寺,じょーえいじ,しょーえいし,いし,6
大森台,おーもりだい,おーもりたい,たい,6
戸坂,へさか,へさか,さか,3
蒜沢川,にんにくざわがわ,にんにくさわかわ,かわ,8
安土山,あずちやま,あすちやま,やま,5
熊追山,くまおいやま,くまおいやま,やま,6
高陣馬山,たかじんばやま,たかしんはやま,やま,7
近江盆地,おーみぼんち,おーみほんち,んち,6
小式部城山,こしきがじょーやま,こしきかしょーやま,やま,9
トマム山,とまむやま,とまむやま,やま,5
液晶ビューカム,えきしょーびゅーかむ,えきしょーひゅーかむ,かむ,10
名倉山,なぐらやま,なくらやま,やま,5
訓子府川,くんねっぷがわ,くんねっふかわ,かわ,7
関ノ沢川,せきのさわがわ,せきのさわかわ,かわ,7
シアッシリ山,しあっしりやま,しあっしりやま,やま,7
朝熊ヶ岳,あさまがたけ,あさまかたけ,たけ,6
鶴林寺,かくりんじ,かくりんし,んし,5
伊予白滝,いよしらたき,いよしらたき,たき,6
赤磯島,あかいそじま,あかいそしま,しま,6
船島,ふねしま,ふねしま,しま,4
船島,ふなしま,ふなしま,しま,4
井野川山,いのかわやま,いのかわやま,やま,6
夜見ヶ浜,よみがはま,よみかはま,はま,5
笠利湾,かさりわん,かさりわん,わん,5
泉涌寺,せんにゅーじ,せんにゅーし,ーし,6
初瀬川,はせがわ,はせかわ,かわ,4
東ノ又沢,ひがしのまたさわ,ひかしのまたさわ,さわ,8
八島,やしま,やしま,しま,3
海峡線,かいきょーせん,かいきょーせん,せん,7
平ヶ岳,ひらがだけ,ひらかたけ,たけ,5
奥山久米寺,おくやまくめでら,おくやまくめてら,てら,8
赤沢岳,あかざわだけ,あかさわたけ,たけ,6
トリ,とり,とり,とり,2
俵ケ浦,たわらがうら,たわらかうら,うら,6
曹洞宗,そーとーしゅー,そーとーしゅー,ゅー,7
備中神代,びっちゅーこーじろ,ひっちゅーこーしろ,しろ,9
鉄道ピクトリアル,てつどーぴくとりある,てつとーひくとりある,ある,10
藤原湖,ふじわらこ,ふしわらこ,らこ,5
三津湾,みつわん,みつわん,わん,4
南港ポートタウン線,なんこーぽーとたうんせん,なんこーほーとたうんせん,せん,12
ソウシベツ川,そうしべつがわ,そうしへつかわ,かわ,7
松前湾,まつまえわん,まつまえわん,わん,6
卯之町,うのまち,うのまち,まち,4
後曳橋,ごえいきょー,こえいきょー,ょー,6
坂戸橋,さかどばし,さかとはし,はし,5
飯能,はんのー,はんのー,のー,4
明神森,みょーじんもり,みょーしんもり,もり,7
テンキチヨウ,てんきちよー,てんきちよー,よー,6
大影山,おーかげやま,おーかけやま,やま,6
花香月山,はなかずきさん,はなかすきさん,さん,7
東根山,あずまねやま,あすまねやま,やま,6
斐伊川,ひいかわ,ひいかわ,かわ,4
３ＤＯリアル,すりーでぃーおーりある,すりーてぃーおーりある,ある,11
大菩薩嶺,だいぼさつれい,たいほさつれい,れい,7
電鉄亀山,でんてつかめやま,てんてつかめやま,やま,8
鼻グリ,はなぐり,はなくり,くり,4
伝通寺,つたかよじ,つたかよし,よし,5
金松寺山,きんしょーじやま,きんしょーしやま,やま,8
神宮,じんぐー,しんくー,くー,4
吉野神宮,よしのじんぐー,よしのしんくー,くー,7
行徳,ぎょーとく,きょーとく,とく,5
九龍島,くろーしま,くろーしま,しま,5
鼻栗瀬,はなぐりぜ,はなくりぜ,りぜ,5
角館線,かくのだてせん,かくのたてせん,せん,7
葡萄沢山,ぶどーさわやま,ふとーさわやま,やま,7
小白森山,こじろもりやま,こしろもりやま,やま,7
カントリーファンド,かんとりーふぁんど,かんとりーふぁんと,んと,9
船窪岳,ふなくぼだけ,ふなくほたけ,たけ,6
播磨科学公園都市,はりまかがくこーえんとし,はりまかかくこーえんとし,とし,12
金ヶ岳,かながたけ,かなかたけ,たけ,5
鳥帽子碆,えぼしばえ,えほしはえ,はえ,5
口永良部島,くちのえらぶじま,くちのえらふしま,しま,8
ときわ台,ときわだい,ときわたい,たい,5
カトリック,かとりっく,かとりっく,っく,5
匂当台公園,こーとーだいこーえん,こーとーたいこーえん,えん,10
ウォールストリート・ジャーナル,うぉーるすとりーとじゃーなる,うぉーるすとりーとしゃーなる,なる,14
本八戸,ほんはちのへ,ほんはちのへ,のへ,6
足和田山,あしわだやま,あしわたやま,やま,6
ホゲ島,ほげじま,ほけしま,しま,4
ホゲ島,ほげしま,ほけしま,しま,4
十勝静内川,とかちしずないかわ,とかちしすないかわ,かわ,9
ろちょう,ろちょー,ろちょー,ょー,4
繋ノ沢,つなぎのさわ,つなきのさわ,さわ,6
蘇原,そはら,そはら,はら,3
湯田温泉,ゆだおんせん,ゆたおんせん,せん,6
丹波森,たんばもり,たんはもり,もり,5
両子山,ふたごさん,ふたこさん,さん,5
両子山,ふたごやま,ふたこやま,やま,5
丸橋,まるばし,まるはし,はし,4
シカルンナイ川,しかるんないがわ,しかるんないかわ,かわ,8
幾寅川,いくとらがわ,いくとらかわ,かわ,6
蕪崎,かぶらざき,かふらさき,さき,5
響,ひびき,ひひき,ひき,3
当木島,あてきじま,あてきしま,しま,5
当木島,あてぎじま,あてきしま,しま,5
渋黒橋,しぶくろばし,しふくろはし,はし,6
西風蓮川,にしふーれんがわ,にしふーれんかわ,かわ,8
小又峡,こまたきょー,こまたきょー,ょー,6
成相寺,せいしょーじ,せいしょーし,ーし,6
明ヶ田尾山,あけがたおやま,あけかたおやま,やま,7
清和学園前,せいわがくえんまえ,せいわかくえんまえ,まえ,9
桜木,さくらぎ,さくらき,らき,4
幌南小学校前,こーなんしょーがっこーまえ,こーなんしょーかっこーまえ,まえ,13
丸島瀬戸,まるじませと,まるしませと,せと,6
風蓮湖,ふーれんこ,ふーれんこ,んこ,5
御嶽,みたけ,みたけ,たけ,3
初田牛,はったうし,はったうし,うし,5
シノ,しの,しの,しの,2
勝栄丸,しょーえいまる,しょーえいまる,まる,7
喜多山,きたやま,きたやま,やま,4
高茶屋,たかちゃや,たかちゃや,ゃや,5
トムイルベシベ沢,とむいるべしべざわ,とむいるへしへさわ,さわ,9
アイルトン・セナ・ｆｏｒｅｖｅｒ,あいるとんせなふぉーえばー,あいるとんせなふぉーえはー,はー,13
恵比須崎,えびすざき,えひすさき,さき,5
蛇峠山,じゃとーげやま,しゃとーけやま,やま,7
極楽山,ごくらくやま,こくらくやま,やま,6
芹川,せりがわ,せりかわ,かわ,4
芹川,せりかわ,せりかわ,かわ,4
方座浦湾,ほーざうらわん,ほーさうらわん,わん,7
久々野,くぐの,くくの,くの,3
青麻山,あおそやま,あおそやま,やま,5
青麻山,あおそさん,あおそさん,さん,5
新庄川,しんじょーがわ,しんしょーかわ,かわ,7
東玉出,ひがしたまで,ひかしたまて,まて,6
奥羽山,おーうやま,おーうやま,やま,5
北勢線,ほくせいせん,ほくせいせん,せん,6
下島,しもしま,しもしま,しま,4
下島,しもじま,しもしま,しま,4
大井町線,おーいまちせん,おーいまちせん,せん,7
小牛瀬,こうしせ,こうしせ,しせ,4
二子山,ふたごやま,ふたこやま,やま,5
馬の瀬,うまのせ,うまのせ,のせ,4
池間島,いけまじま,いけましま,しま,5
南大沢,みなみおーさわ,みなみおーさわ,さわ,7
ホワイトハウス,ほわいとはうす,ほわいとはうす,うす,7
小鶉川,こうずらがわ,こうすらかわ,かわ,6
安達太良山,あだたらやま,あたたらやま,やま,6
秩父ミューズパーク,ちちぶみゅーずぱーく,ちちふみゅーすはーく,ーく,10
三角沼,さんかくぬま,さんかくぬま,ぬま,6
和歌川,わかがわ,わかかわ,かわ,4
レモンエンジェル,れもんえんじぇる,れもんえんしぇる,ぇる,8
馬原山,まばらやま,まはらやま,やま,5
ＭＦＪ,えむえふじぇい,えむえふしぇい,ぇい,7
江釣子森山,えずりこもりやま,えすりこもりやま,やま,8
御西岳,おんにしだけ,おんにしたけ,たけ,6
富士,ふじ,ふし,ふし,2
平井川,ひらいがわ,ひらいかわ,かわ,5
火振岬,ひぶりみさき,ひふりみさき,さき,6
天戸川,あまどがわ,あまとかわ,かわ,5
時友高架橋,ときともこーかきょー,ときともこーかきょー,ょー,10
ポンヤオロマップ岳,ぽんやおろまっぷだけ,ほんやおろまっふたけ,たけ,10
紺青鼻,こんじょーばな,こんしょーはな,はな,7
越後中里,えちごなかざと,えちこなかさと,さと,7
細蔵山,ほそぞーやま,ほそそーやま,やま,6
下頃辺川,したこーべがわ,したこーへかわ,かわ,7
桜島,さくらじま,さくらしま,しま,5
美留和山,びるわやま,ひるわやま,やま,5
柳ヶ崎,やなぎがさき,やなきかさき,さき,6
中村,なかむら,なかむら,むら,4
三重嶽,さんじょーだけ,さんしょーたけ,たけ,7
中塩田,なかしおだ,なかしおた,おた,5
マスターズ,ますたーず,ますたーす,ーす,5
ヤンカ山,やんかやま,やんかやま,やま,5
芳珠寺,ほーしゅでら,ほーしゅてら,てら,6
鶴見緑地,つるみりょくち,つるみりょくち,くち,7
ＪＯＭＯ　ＣＵＰ,じょもかっぷ,しょもかっふ,っふ,6
栄丘,さかえおか,さかえおか,おか,5
入地,いれじ,いれし,れし,3
ミサゴ島,みさごじま,みさこしま,しま,5
蕪島,かぶらじま,かふらしま,しま,5
蕪島,かぶしま,かふしま,しま,4
足尾山,あしおざん,あしおさん,さん,5
鹿見岳,しかみだけ,しかみたけ,たけ,5
上嘉川,かみかがわ,かみかかわ,かわ,5
美瑛川,びえいがわ,ひえいかわ,かわ,5
真那板山,まないたやま,まないたやま,やま,6
白羽山,しろわやま,しろわやま,やま,5
菩提山,ぼだいさん,ほたいさん,さん,5
菩提山,ぼだいやま,ほたいやま,やま,5
西中,にしなか,にしなか,なか,4
二ッ森山,ふたつもりやま,ふたつもりやま,やま,7
丸山,まるやま,まるやま,やま,4
三ツ峰,みつみね,みつみね,みね,4
湯舟川,ゆふねがわ,ゆふねかわ,かわ,5
湯舟川,ゆぶねがわ,ゆふねかわ,かわ,5
長須ケ玉山,ちょーすがたまやま,ちょーすかたまやま,やま,9
法盛寺,ほーせいじ,ほーせいし,いし,5
湖西線,こせいせん,こせいせん,せん,5
久斗山,くとやま,くとやま,やま,4
悪名,あくめい,あくめい,めい,4
週刊宝石,しゅーかんほーせき,しゅーかんほーせき,せき,9
蒲生川,がもーがわ,かもーかわ,かわ,5
青函トンネル記念館線,せいかんとねんるきねんかんせん,せいかんとねんるきねんかんせん,せん,15
シラス,しらす,しらす,らす,3
日光川,にっこーがわ,にっこーかわ,かわ,6
韮草山,にらくさやま,にらくさやま,やま,6
西ノ又川,にしのまたがわ,にしのまたかわ,かわ,7
妙法寺川,みょーほーじがわ,みょーほーしかわ,かわ,8
万年ケ鼻,まんねんがはな,まんねんかはな,はな,7
オショロベツ川,おしょろべつがわ,おしょろへつかわ,かわ,8
桔梗ヶ原,ききょーがはら,ききょーかはら,はら,7
マトネ,まとね,まとね,とね,3
崖ノ岬,がけのみさき,かけのみさき,さき,6
九才峠,くさいとーげ,くさいとーけ,ーけ,6
長尾寺,ながおじ,なかおし,おし,4
小化雲岳,こかうんだけ,こかうんたけ,たけ,6
ＳＴＡＲＴ２,すたーとつー,すたーとつー,つー,6
鈑戸山,たたらどやま,たたらとやま,やま,6
