surface,reading,reading_seion,reading_search,count_hira
ＲＩＢＡ,あーるあいびーえい,あーるあいひーえい,えい,9
桜美林短期大学,おーびりんたんきだいがく,おーひりんたんきたいかく,かく,12
日曹商事,にっそーしょーじ,にっそーしょーし,ーし,8
富源商事,ふげんしょーじ,ふけんしょーし,ーし,7
アイデックスラボラトリーズ,あいでっくすらぼらとりーず,あいてっくすらほらとりーす,ーす,13
京都短大,きょーとたんだい,きょーとたんたい,たい,8
ヤマハ中部,やまはちゅーぶ,やまはちゅーふ,ーふ,7
紅書房,くれないしょぼー,くれないしょほー,ほー,8
鈴鹿高専,すずかこーせん,すすかこーせん,せん,7
田園調布雙葉学園,でんえんちょーふふたばがくえん,てんえんちょーふふたはかくえん,えん,15
札幌病院,さっぽろびょーいん,さっほろひょーいん,いん,9
エンパイア,えんぱいあ,えんはいあ,いあ,5
ソード,そーど,そーと,ーと,3
日本赤十字中央女子短期大学,にほんせきじゅーじちゅーおーじょしたんきだいがく,にほんせきしゅーしちゅーおーしょしたんきたいかく,かく,24
社団松和会,しゃだんしょーわかい,しゃたんしょーわかい,かい,10
阪神電気鉄道,はんしんでんきてつどー,はんしんてんきてつとー,とー,11
中京女子大,ちゅーきょーじょしだい,ちゅーきょーしょしたい,たい,11
スタジオコバ,すたじおこば,すたしおこは,こは,6
ダイフク,だいふく,たいふく,ふく,4
電電,でんでん,てんてん,てん,4
築地魚市場,つきじうおいちば,つきしうおいちは,ちは,8
合同化成,ごーどーかせい,こーとーかせい,せい,7
正覚寺,しょーかくじ,しょーかくし,くし,6
七宝病院,しっぽーびょーいん,しっほーひょーいん,いん,9
米国立衛生研究所,べいこくりつえいせいけんきゅーしょ,へいこくりつえいせいけんきゅーしょ,しょ,17
鉄連,てつれん,てつれん,れん,4
国際保険,こくさいほけん,こくさいほけん,けん,7
沖縄大京,おきなわだいきょー,おきなわたいきょー,ょー,9
高六商事,たかろくしょーじ,たかろくしょーし,ーし,8
九州カシオ販売,きゅーしゅーかしおはんばい,きゅーしゅーかしおはんはい,はい,13
小松電機産業,こまつでんきさんぎょー,こまつてんきさんきょー,ょー,11
ＵＨＢ,ゆーえっちびー,ゆーえっちひー,ひー,7
ＵＨＢ,ゆーえいちびー,ゆーえいちひー,ひー,7
わかもと製薬,わかもとせいやく,わかもとせいやく,やく,8
日音,にちおん,にちおん,おん,4
九州女学院,きゅーしゅーじょがくいん,きゅーしゅーしょかくいん,いん,12
大同ほくさん,だいどーほくさん,たいとーほくさん,さん,8
古茂田製罐,こもだせいかん,こもたせいかん,かん,7
市村学園大,いちむらがくえんだい,いちむらかくえんたい,たい,10
東筑紫短大,ひがしちくしたんだい,ひかしちくしたんたい,たい,10
高知工業高等専門学校,こーちこーぎょーこーとーせんもんがっこー,こーちこーきょーこーとーせんもんかっこー,こー,20
茨城大,いばらきだい,いはらきたい,たい,6
イトキン,いときん,いときん,きん,4
那覇商業高等学校,なはしょーぎょーこーとーがっこー,なはしょーきょーこーとーかっこー,こー,16
七尾電機,ななおでんき,ななおてんき,んき,6
熊本リコー,くまもとりこー,くまもとりこー,こー,7
マルナカ,まるなか,まるなか,なか,4
白川物産,しらかわぶっさん,しらかわふっさん,さん,8
長田電機工業,おさだでんきこーぎょー,おさたてんきこーきょー,ょー,11
北九州八幡信用金庫,きたきゅーしゅーやはたしんよーきんこ,きたきゅーしゅーやはたしんよーきんこ,んこ,18
ツツミ,つつみ,つつみ,つみ,3
高美中学校,たかみちゅーがっこー,たかみちゅーかっこー,こー,10
駒沢大学苫小牧短期大学,こまざわだいがくとまこまいたんきだいがく,こまさわたいかくとまこまいたんきたいかく,かく,20
イズミ工業,いずみこーぎょー,いすみこーきょー,ょー,8
三洋コンサルタント,さんよーこんさるたんと,さんよーこんさるたんと,んと,11
岩谷産業,いわたにさんぎょー,いわたにさんきょー,ょー,9
日本書学舘,にほんしょがくかん,にほんしょかくかん,かん,9
総通,そーつー,そーつー,つー,4
熊本県立大学,くまもとけんりつだいがく,くまもとけんりつたいかく,かく,12
心象舎,しんしょーしゃ,しんしょーしゃ,しゃ,7
ホテルインターコンチネンタル,ほてるいんたーこんちねんたる,ほてるいんたーこんちねんたる,たる,14
旭川龍谷,あさひかわりゅーこく,あさひかわりゅーこく,こく,10
日立クレジット,ひたちくれじっと,ひたちくれしっと,っと,8
デルファイ・オートモーティブ・システムズ,でるふぁいおーともーてぃぶしすてむず,てるふぁいおーともーてぃふしすてむす,むす,18
北海道由仁商業高等学校,ほっかいどーゆにしょーぎょーこーとーがっこー,ほっかいとーゆにしょーきょーこーとーかっこー,こー,22
岐阜薬科大,ぎふやっかだい,きふやっかたい,たい,7
郵政弘済会,ゆーせいこーさいかい,ゆーせいこーさいかい,かい,10
ソフィアシステムズ,そふぃあしすてむず,そふぃあしすてむす,むす,9
よしりん企画,よしりんきかく,よしりんきかく,かく,7
姫路工業大学,ひめじこーぎょーだいがく,ひめしこーきょーたいかく,かく,12
北海高等学校,ほっかいこーとーがっこー,ほっかいこーとーかっこー,こー,12
大分高専,おーいたこーせん,おーいたこーせん,せん,8
セントラルホビー,せんとらるほびー,せんとらるほひー,ひー,8
スギトー,すぎとー,すきとー,とー,4
きのくに信用金庫,きのくにしんよーきんこ,きのくにしんよーきんこ,んこ,11
相模ハム,さがみはむ,さかみはむ,はむ,5
慈誠会,じせいかい,しせいかい,かい,5
エヌシー日商連旭川,えぬしーにっしょーれんあさひかわ,えぬしーにっしょーれんあさひかわ,かわ,16
アドレス通商,あどれすつーしょー,あとれすつーしょー,ょー,9
古橋会,ふるはしかい,ふるはしかい,かい,6
浜松ホトニクス,はままつほとにくす,はままつほとにくす,くす,9
セキ,せき,せき,せき,2
ウォルマート・ストアーズ,うぉるまーとすとあーず,うぉるまーとすとあーす,ーす,11
三菱自動車工業,みつびしじどーしゃこーぎょー,みつひししとーしゃこーきょー,ょー,14
民音,みんおん,みんおん,おん,4
東国東広域国保総合病院,ひがしくにさきこーいきこくほそーごーびょーいん,ひかしくにさきこーいきこくほそーこーひょーいん,いん,23
サンリーブ,さんりーぶ,さんりーふ,ーふ,5
ポリグラム,ぽりぐらむ,ほりくらむ,らむ,5
ニフコ,にふこ,にふこ,ふこ,3
上田日本無線,うえだにほんむせん,うえたにほんむせん,せん,9
日本レヂボン,にほんれじぼん,にほんれしほん,ほん,7
フジコピアン,ふじこぴあん,ふしこひあん,あん,6
東京都立芸術高,とーきょーとりつげいじゅつこー,とーきょーとりつけいしゅつこー,こー,15
金城軒,きんじょーけん,きんしょーけん,けん,7
エフエム・ノースウエーブ,えふえむのーすうえーぶ,えふえむのーすうえーふ,ーふ,11
大手前女子短大,おーてまえじょしたんだい,おーてまえしょしたんたい,たい,12
科技庁,かぎちょー,かきちょー,ょー,5
旭川東栄,あさひかわとーえい,あさひかわとーえい,えい,9
エアーニッポン,えあーにっぽん,えあーにっほん,ほん,7
日本ジーイープラスチックス,にほんじーいーぷらすちっくす,にほんしーいーふらすちっくす,くす,14
宮城大学,みやぎだいがく,みやきたいかく,かく,7
アイテック,あいてっく,あいてっく,っく,5
コミー,こみー,こみー,みー,3
同興紡績,どーこーぼーせき,とーこーほーせき,せき,8
大明,だいめい,たいめい,めい,4
赤平,あかびら,あかひら,ひら,4
チェッカーズ,ちぇっかーず,ちぇっかーす,ーす,6
順天堂医院,じゅんてんどーいいん,しゅんてんとーいいん,いん,10
議運,ぎうん,きうん,うん,3
日本経営,にほんけいえい,にほんけいえい,えい,7
チロリーナ,ちろりーな,ちろりーな,ーな,5
三喜商事,さんきしょーじ,さんきしょーし,ーし,7
金山町国保病院,かなやまちょーこくほびょーいん,かなやまちょーこくほひょーいん,いん,15
杖立観光ホテルひぜんや,つえたてかんこーほてるひぜんや,つえたてかんこーほてるひぜんや,んや,15
日立マクセル,ひたちまくせる,ひたちまくせる,せる,7
ジャパンライフデザインシステムズ,じゃぱんらいふでざいんしすてむず,しゃはんらいふてさいんしすてむす,むす,16
今治大丸,いまばりだいまる,いまはりたいまる,まる,8
千代田生命保険,ちよだせいめいほけん,ちよたせいめいほけん,けん,10
カネボウホームプロダクツ販売,かねぼーほーむぷろだくつはんばい,かねほーほーむふろたくつはんはい,はい,16
伊勢福,いせふく,いせふく,ふく,4
三新化学工業,さんしんかがくこーぎょー,さんしんかかくこーきょー,ょー,12
千歳サティ,ちとせさてぃ,ちとせさてぃ,てぃ,6
オックスフォード大,おっくすふぉーどだい,おっくすふぉーとたい,たい,10
福井県立病院,ふくいけんりつびょーいん,ふくいけんりつひょーいん,いん,12
福山コンサルタント,ふくやまこんさるたんと,ふくやまこんさるたんと,んと,11
豊橋製造所,とよはしせいぞーしょ,とよはしせいそーしょ,しょ,10
水島製造所,みずしませいぞーしょ,みすしませいそーしょ,しょ,10
日本ＣＭＫ,にほんししぃーえむけい,にほんししぃーえむけい,けい,11
中銀リース,ちゅーぎんりーす,ちゅーきんりーす,ーす,8
愛知教育大学,あいちきょーいくだいがく,あいちきょーいくたいかく,かく,12
天理参考館,てんりさんこーかん,てんりさんこーかん,かん,9
北九州放送局,きたきゅーしゅーほーそーきょく,きたきゅーしゅーほーそーきょく,ょく,15
